train_number,journey_date,current_station,next_station,station_sequence,current_departure_delay,previous_departure_delay,delay_change,next_station_sequence,scheduled_travel_time,route_progress,stations_remaining,historical_station_delay,historical_train_delay,scheduled_departure_hour,target_arrival_delay,day_of_week
12920,2026-08-27,VGLJ,BAB,156,8.0,14.0,-6.0,159,32,0.6638297872340425,79,15.764705882352942,25.860321384425216,3.216666666666667,4.0,3
12920,2026-08-27,BAB,LAR,159,12.0,8.0,4.0,168,44,0.676595744680851,76,21.88235294117647,25.860321384425216,3.65,23.0,3
12920,2026-08-27,LAR,BINA,168,26.0,12.0,14.0,175,69,0.7148936170212766,67,38.35294117647059,25.860321384425216,4.383333333333334,6.0,3
12920,2026-08-27,BINA,BAQ,175,11.0,26.0,-15.0,181,36,0.7446808510638298,60,23.941176470588236,25.860321384425216,5.583333333333333,5.0,3
12920,2026-08-27,BAQ,BHS,181,11.0,11.0,0.0,186,27,0.7702127659574468,54,31.235294117647058,25.860321384425216,6.133333333333334,11.0,3
12920,2026-08-27,BHS,NSZ,186,14.0,11.0,3.0,192,57,0.7914893617021277,49,40.588235294117645,25.860321384425216,6.583333333333333,-1.0,3
12920,2026-08-27,SEH,KPP,198,39.0,39.0,0.0,202,27,0.8425531914893617,37,77.88235294117646,25.860321384425216,8.65,34.0,3
12920,2026-08-27,KPP,SJP,202,40.0,39.0,1.0,204,13,0.8595744680851064,33,79.70588235294117,25.860321384425216,9.1,37.0,3
12920,2026-08-27,SJP,AKD,204,41.0,40.0,1.0,206,15,0.8680851063829788,31,80.58823529411765,25.860321384425216,9.333333333333334,36.0,3
12920,2026-08-27,AKD,BCH,206,40.0,41.0,-1.0,210,27,0.8765957446808511,29,79.47058823529412,25.860321384425216,9.566666666666666,35.0,3
12920,2026-08-27,BCH,MKC,210,41.0,40.0,1.0,212,29,0.8936170212765957,25,78.23529411764706,25.860321384425216,10.033333333333333,29.0,3
12920,2026-08-27,MKC,UJN,212,35.0,41.0,-6.0,217,51,0.902127659574468,23,69.3529411764706,25.860321384425216,10.5,17.0,3
12920,2026-08-27,DWX,INDB,223,41.0,41.0,0.0,229,65,0.948936170212766,12,70.47058823529412,25.860321384425216,12.533333333333333,13.0,3
12951,2026-08-27,ST,BRC,59,4.0,4.0,0.0,83,83,0.2757009345794392,155,8.823529411764707,8.827586206896552,19.8,10.0,3
12951,2026-08-27,BRC,RTM,83,17.0,4.0,13.0,119,199,0.3878504672897196,131,14.647058823529411,8.827586206896552,21.266666666666666,9.0,3
12951,2026-08-27,RTM,NAD,119,16.0,17.0,-1.0,124,43,0.5560747663551402,95,7.647058823529412,8.827586206896552,0.4666666666666667,8.0,3
12951,2026-08-27,NAD,KOTA,124,13.0,16.0,-3.0,151,127,0.5794392523364486,90,5.529411764705882,8.827586206896552,1.1666666666666667,10.0,3
12919,2026-08-28,INDB,DWX,7,15.0,4.0,11.0,13,46,0.029914529914529916,227,5.333333333333333,130.43155452436196,12.25,10.0,4
12919,2026-08-28,DWX,UJN,13,14.0,15.0,-1.0,19,54,0.05555555555555555,221,6.222222222222222,130.43155452436196,12.883333333333333,-7.0,4
12919,2026-08-28,MKC,BCH,24,14.0,14.0,0.0,26,16,0.10256410256410256,210,8.666666666666666,130.43155452436196,14.6,14.0,4
12919,2026-08-28,BCH,AKD,26,15.0,14.0,1.0,30,28,0.1111111111111111,208,11.666666666666666,130.43155452436196,14.883333333333333,9.0,4
12919,2026-08-28,AKD,SJP,30,12.0,15.0,-3.0,32,13,0.1282051282051282,204,6.444444444444445,130.43155452436196,15.333333333333334,10.0,4
12919,2026-08-28,SJP,KPP,32,15.0,12.0,3.0,34,15,0.13675213675213677,202,8.0,130.43155452436196,15.566666666666666,9.0,4
12919,2026-08-28,KPP,SEH,34,13.0,15.0,-2.0,38,23,0.1452991452991453,200,6.111111111111111,130.43155452436196,15.8,10.0,4
12919,2026-08-28,SEH,SHRN,38,17.0,13.0,4.0,42,43,0.1623931623931624,196,10.222222222222221,130.43155452436196,16.183333333333334,-3.0,4
12919,2026-08-28,SHRN,BPL,42,4.0,17.0,-13.0,43,27,0.1794871794871795,192,5.0,130.43155452436196,16.916666666666668,10.0,4
12919,2026-08-28,NSZ,BHS,44,49.0,49.0,0.0,50,23,0.18803418803418803,190,56.77777777777778,130.43155452436196,17.733333333333334,64.0,4
12919,2026-08-28,BHS,BAQ,50,70.0,49.0,21.0,55,26,0.21367521367521367,184,100.0,130.43155452436196,18.116666666666667,76.0,4
12919,2026-08-28,BAQ,BINA,55,79.0,70.0,9.0,61,59,0.23504273504273504,179,117.44444444444444,130.43155452436196,18.55,60.0,4
12919,2026-08-28,BINA,LAR,61,66.0,79.0,-13.0,68,44,0.2606837606837607,173,107.0,130.43155452436196,19.583333333333332,68.0,4
12919,2026-08-28,LAR,BAB,68,73.0,66.0,7.0,77,40,0.2905982905982906,166,132.0,130.43155452436196,20.266666666666666,68.0,4
12919,2026-08-28,BAB,VGLJ,77,72.0,73.0,-1.0,80,36,0.32905982905982906,157,129.33333333333334,130.43155452436196,20.933333333333334,62.0,4
12919,2026-08-28,VGLJ,DAA,80,67.0,72.0,-5.0,82,29,0.3418803418803419,154,126.88888888888889,130.43155452436196,21.633333333333333,67.0,4
12919,2026-08-28,DAA,DBA,82,71.0,67.0,4.0,85,23,0.3504273504273504,152,130.44444444444446,130.43155452436196,22.016666666666666,67.0,4
12919,2026-08-28,DBA,GWL,85,71.0,71.0,0.0,91,32,0.36324786324786323,149,135.88888888888889,130.43155452436196,22.4,69.0,4
12919,2026-08-28,GWL,MRA,91,73.0,71.0,2.0,97,31,0.3888888888888889,143,154.22222222222223,130.43155452436196,22.933333333333334,66.0,4
12919,2026-08-28,MRA,DHO,97,69.0,73.0,-4.0,101,43,0.41452991452991456,137,155.77777777777777,130.43155452436196,23.45,48.0,4
12919,2026-08-28,DHO,AGC,101,52.0,69.0,-17.0,105,32,0.43162393162393164,133,140.66666666666666,130.43155452436196,0.16666666666666666,55.0,4
12919,2026-08-28,AGC,MTJ,105,62.0,52.0,10.0,113,43,0.44871794871794873,129,152.55555555555554,130.43155452436196,0.75,65.0,4
12919,2026-08-28,MTJ,KSV,113,71.0,62.0,9.0,118,29,0.4829059829059829,121,154.88888888888889,130.43155452436196,1.4166666666666667,70.0,4
12919,2026-08-28,KSV,PWL,118,76.0,71.0,5.0,123,66,0.5042735042735043,116,164.44444444444446,130.43155452436196,1.9,34.0,4
12919,2026-08-28,PWL,BVH,123,38.0,76.0,-38.0,125,18,0.5256410256410257,111,129.44444444444446,130.43155452436196,3.0,38.0,4
12919,2026-08-28,BVH,FDB,125,45.0,38.0,7.0,127,11,0.5341880341880342,109,132.88888888888889,130.43155452436196,3.3,50.0,4
12919,2026-08-28,FDB,NZM,127,53.0,45.0,8.0,131,21,0.5427350427350427,107,144.22222222222223,130.43155452436196,3.4833333333333334,68.0,4
12919,2026-08-28,NZM,NDLS,131,74.0,53.0,21.0,135,27,0.5598290598290598,103,160.22222222222223,130.43155452436196,3.8333333333333335,64.0,4
12919,2026-08-28,NDLS,SNP,135,71.0,74.0,-3.0,146,55,0.5769230769230769,99,159.0,130.43155452436196,4.5,111.0,4
12919,2026-08-28,SNP,PNP,146,115.0,71.0,44.0,152,30,0.6239316239316239,88,179.88888888888889,130.43155452436196,5.2,159.0,4
12919,2026-08-28,PNP,KUN,152,162.0,115.0,47.0,157,24,0.6495726495726496,82,208.77777777777777,130.43155452436196,5.7,176.0,4
12919,2026-08-28,KUN,KKDE,157,179.0,162.0,17.0,162,26,0.6709401709401709,77,211.11111111111111,130.43155452436196,6.1,196.0,4
12919,2026-08-28,KKDE,UMB,162,202.0,179.0,23.0,168,60,0.6923076923076923,72,211.33333333333334,130.43155452436196,6.533333333333333,195.0,4
12919,2026-08-28,UMB,SIR,168,205.0,202.0,3.0,174,38,0.717948717948718,66,206.44444444444446,130.43155452436196,7.583333333333333,220.0,4
12919,2026-08-28,SIR,KNN,174,223.0,205.0,18.0,176,17,0.7435897435897436,60,222.77777777777777,130.43155452436196,8.166666666666666,219.0,4
12919,2026-08-28,KNN,LDH,176,222.0,223.0,-1.0,183,75,0.7521367521367521,58,223.22222222222223,130.43155452436196,8.45,177.0,4
12919,2026-08-28,LDH,JRC,183,187.0,222.0,-35.0,190,53,0.782051282051282,51,185.11111111111111,130.43155452436196,9.833333333333334,182.0,4
12919,2026-08-28,JRC,DZA,190,187.0,187.0,0.0,203,68,0.811965811965812,44,194.88888888888889,130.43155452436196,10.6,162.0,4
12919,2026-08-28,DZA,MEX,203,166.0,187.0,-21.0,206,17,0.8675213675213675,31,180.0,130.43155452436196,11.716666666666667,164.0,4
12919,2026-08-28,MEX,PTKC,206,169.0,166.0,3.0,213,29,0.8803418803418803,28,180.88888888888889,130.43155452436196,12.0,172.0,4
12919,2026-08-28,PTKC,MSKT,213,178.0,169.0,9.0,217,41,0.9102564102564102,21,188.66666666666666,130.43155452436196,12.5,169.0,4
12919,2026-08-28,MSKT,JAT,217,176.0,178.0,-2.0,227,82,0.9273504273504274,17,182.66666666666666,130.43155452436196,13.166666666666666,243.0,4
12919,2026-08-28,JAT,RMJK,227,265.0,176.0,89.0,231,49,0.9700854700854701,7,203.55555555555554,130.43155452436196,14.583333333333334,283.0,4
12919,2026-08-28,CRWL,SVDK,233,293.0,293.0,0.0,234,32,0.9957264957264957,1,232.33333333333334,130.43155452436196,16.0,281.0,4
12920,2026-08-28,CRWL,MCTM,2,23.0,18.0,5.0,3,19,0.00851063829787234,233,8.38888888888889,25.09228971962617,8.85,15.0,4
12920,2026-08-28,MCTM,RMJK,3,26.0,23.0,3.0,4,16,0.01276595744680851,232,2.2222222222222223,25.09228971962617,9.166666666666666,24.0,4
12920,2026-08-28,RMJK,JAT,4,23.0,26.0,-3.0,8,56,0.01702127659574468,231,8.0,25.09228971962617,9.433333333333334,20.0,4
12920,2026-08-28,JAT,MSKT,8,23.0,23.0,0.0,18,75,0.03404255319148936,227,10.444444444444445,25.09228971962617,10.5,12.0,4
12920,2026-08-28,MSKT,PTKC,18,18.0,23.0,-5.0,22,40,0.07659574468085106,217,6.5,25.09228971962617,11.616666666666667,17.0,4
12920,2026-08-28,PTKC,MEX,22,18.0,18.0,0.0,29,36,0.09361702127659574,213,4.666666666666667,25.09228971962617,12.3,20.0,4
12920,2026-08-28,MEX,DZA,29,25.0,18.0,7.0,32,17,0.12340425531914893,206,8.333333333333334,25.09228971962617,12.883333333333333,24.0,4
12920,2026-08-28,DZA,JRC,32,27.0,25.0,2.0,45,67,0.13617021276595745,203,10.0,25.09228971962617,13.166666666666666,12.0,4
12920,2026-08-28,JRC,LDH,45,15.0,27.0,-12.0,52,50,0.19148936170212766,190,2.3333333333333335,25.09228971962617,14.3,5.0,4
12920,2026-08-28,LDH,KNN,52,8.0,15.0,-7.0,59,53,0.22127659574468084,183,-0.2777777777777778,25.09228971962617,15.25,-2.0,4
12920,2026-08-28,KNN,SIR,59,3.0,8.0,-5.0,61,16,0.251063829787234,176,-5.222222222222222,25.09228971962617,16.0,-2.0,4
12920,2026-08-28,SIR,UMB,61,2.0,3.0,-1.0,67,46,0.25957446808510637,174,0.1111111111111111,25.09228971962617,16.266666666666666,-4.0,4
12920,2026-08-28,UMB,KKDE,67,4.0,2.0,2.0,73,35,0.2851063829787234,168,0.7222222222222222,25.09228971962617,17.083333333333332,4.0,4
12920,2026-08-28,KKDE,KUN,73,8.0,4.0,4.0,78,25,0.31063829787234043,162,8.941176470588236,25.09228971962617,17.616666666666667,3.0,4
12920,2026-08-28,KUN,PNP,78,8.0,8.0,0.0,83,24,0.33191489361702126,157,10.61111111111111,25.09228971962617,18.033333333333335,9.0,4
12920,2026-08-28,PNP,SNP,83,14.0,8.0,6.0,90,30,0.35319148936170214,152,19.166666666666668,25.09228971962617,18.433333333333334,11.0,4
12920,2026-08-28,SNP,SZM,90,13.0,14.0,-1.0,99,42,0.3829787234042553,145,23.11111111111111,25.09228971962617,18.933333333333334,5.0,4
12920,2026-08-28,FDB,BVH,109,14.0,14.0,0.0,111,11,0.46382978723404256,126,12.666666666666666,25.09228971962617,21.05,11.0,4
12920,2026-08-28,BVH,PWL,111,13.0,14.0,-1.0,113,28,0.4723404255319149,124,12.722222222222221,25.09228971962617,21.233333333333334,-2.0,4
12920,2026-08-28,PWL,KSV,113,2.0,13.0,-11.0,118,28,0.4808510638297872,122,4.777777777777778,25.09228971962617,21.7,-2.0,4
12920,2026-08-28,KSV,MTJ,118,2.0,2.0,0.0,123,30,0.502127659574468,117,8.11111111111111,25.09228971962617,22.166666666666668,-1.0,4
12920,2026-08-28,MTJ,AGC,123,6.0,2.0,4.0,131,37,0.5234042553191489,112,13.833333333333334,25.09228971962617,22.666666666666668,13.0,4
12920,2026-08-28,AGC,DHO,131,17.0,6.0,11.0,135,58,0.5574468085106383,104,24.833333333333332,25.09228971962617,23.333333333333332,-3.0,4
12920,2026-08-28,DHO,MRA,135,2.0,17.0,-15.0,139,37,0.574468085106383,100,14.666666666666666,25.09228971962617,0.25,-12.0,4
12920,2026-08-28,MRA,GWL,139,3.0,2.0,1.0,145,30,0.5914893617021276,96,5.944444444444445,25.09228971962617,0.8666666666666667,4.0,4
12920,2026-08-28,GWL,DBA,145,10.0,3.0,7.0,151,42,0.6170212765957447,90,16.77777777777778,25.09228971962617,1.3666666666666667,3.0,4
12920,2026-08-28,DBA,DAA,151,8.0,10.0,-2.0,154,26,0.6425531914893617,84,14.777777777777779,25.09228971962617,2.066666666666667,3.0,4
12920,2026-08-28,DAA,VGLJ,154,8.0,8.0,0.0,156,37,0.6553191489361702,81,19.72222222222222,25.09228971962617,2.5,9.0,4
12920,2026-08-28,VGLJ,BAB,156,8.0,8.0,0.0,159,32,0.6638297872340425,79,15.055555555555555,25.09228971962617,3.216666666666667,10.0,4
12920,2026-08-28,BAB,LAR,159,18.0,8.0,10.0,168,44,0.676595744680851,76,20.88888888888889,25.09228971962617,3.65,21.0,4
12920,2026-08-28,LAR,BINA,168,26.0,18.0,8.0,175,69,0.7148936170212766,67,37.5,25.09228971962617,4.383333333333334,2.0,4
12920,2026-08-28,BINA,BAQ,175,7.0,26.0,-19.0,181,36,0.7446808510638298,60,22.944444444444443,25.09228971962617,5.583333333333333,1.0,4
12920,2026-08-28,BAQ,BHS,181,4.0,7.0,-3.0,186,27,0.7702127659574468,54,29.77777777777778,25.09228971962617,6.133333333333334,5.0,4
12920,2026-08-28,BHS,NSZ,186,9.0,4.0,5.0,192,57,0.7914893617021277,49,38.94444444444444,25.09228971962617,6.583333333333333,-2.0,4
12920,2026-08-28,SEH,KPP,198,45.0,45.0,0.0,202,27,0.8425531914893617,37,75.44444444444444,25.09228971962617,8.65,37.0,4
12920,2026-08-28,KPP,SJP,202,40.0,45.0,-5.0,204,13,0.8595744680851064,33,77.16666666666667,25.09228971962617,9.1,37.0,4
12920,2026-08-28,SJP,AKD,204,41.0,40.0,1.0,206,15,0.8680851063829788,31,78.16666666666667,25.09228971962617,9.333333333333334,36.0,4
12920,2026-08-28,AKD,BCH,206,38.0,41.0,-3.0,210,27,0.8765957446808511,29,77.05555555555556,25.09228971962617,9.566666666666666,37.0,4
12920,2026-08-28,BCH,MKC,210,42.0,38.0,4.0,212,29,0.8936170212765957,25,75.83333333333333,25.09228971962617,10.033333333333333,27.0,4
12920,2026-08-28,MKC,UJN,212,35.0,42.0,-7.0,217,51,0.902127659574468,23,67.11111111111111,25.09228971962617,10.5,14.0,4
12920,2026-08-28,DWX,INDB,223,30.0,30.0,0.0,229,65,0.948936170212766,12,68.66666666666667,25.09228971962617,12.533333333333333,-2.0,4
12920,2026-08-28,INDB,DADN,229,4.0,30.0,-26.0,235,50,0.9744680851063829,6,46.94444444444444,25.09228971962617,13.75,-6.0,4
12951,2026-08-28,BVI,ST,18,18.0,18.0,0.0,59,143,0.08411214953271028,196,12.222222222222221,8.764227642276422,17.366666666666667,12.0,4
12951,2026-08-28,ST,BRC,59,14.0,18.0,-4.0,83,83,0.2757009345794392,155,8.333333333333334,8.764227642276422,19.8,21.0,4
12951,2026-08-28,BRC,RTM,83,23.0,14.0,9.0,119,199,0.3878504672897196,131,14.38888888888889,8.764227642276422,21.266666666666666,9.0,4
12951,2026-08-28,RTM,NAD,119,15.0,23.0,-8.0,124,43,0.5560747663551402,95,7.722222222222222,8.764227642276422,0.4666666666666667,8.0,4
12951,2026-08-28,NAD,KOTA,124,13.0,15.0,-2.0,151,127,0.5794392523364486,90,5.666666666666667,8.764227642276422,1.1666666666666667,7.0,4
12919,2026-08-29,INDB,DWX,7,6.0,4.0,2.0,13,46,0.029914529914529916,227,5.1,127.07515657620041,12.25,0.0,5
12919,2026-08-29,DWX,UJN,13,4.0,6.0,-2.0,19,54,0.05555555555555555,221,6.6,127.07515657620041,12.883333333333333,13.0,5
12919,2026-08-29,MKC,BCH,24,4.0,4.0,0.0,26,16,0.10256410256410256,210,8.9,127.07515657620041,14.6,1.0,5
12919,2026-08-29,BCH,AKD,26,4.0,4.0,0.0,30,28,0.1111111111111111,208,11.9,127.07515657620041,14.883333333333333,0.0,5
12919,2026-08-29,AKD,SJP,30,3.0,4.0,-1.0,32,13,0.1282051282051282,204,6.7,127.07515657620041,15.333333333333334,-1.0,5
12919,2026-08-29,SJP,KPP,32,3.0,3.0,0.0,34,15,0.13675213675213677,202,8.2,127.07515657620041,15.566666666666666,-2.0,5
12919,2026-08-29,KPP,SEH,34,3.0,3.0,0.0,38,23,0.1452991452991453,200,6.4,127.07515657620041,15.8,-1.0,5
12919,2026-08-29,SEH,SHRN,38,8.0,3.0,5.0,42,43,0.1623931623931624,196,10.2,127.07515657620041,16.183333333333334,-10.0,5
12919,2026-08-29,SHRN,BPL,42,5.0,8.0,-3.0,43,27,0.1794871794871795,192,4.2,127.07515657620041,16.916666666666668,-1.0,5
12919,2026-08-29,NSZ,BHS,44,86.0,86.0,0.0,50,23,0.18803418803418803,190,53.3,127.07515657620041,17.733333333333334,105.0,5
12919,2026-08-29,BHS,BAQ,50,117.0,86.0,31.0,55,26,0.21367521367521367,184,96.4,127.07515657620041,18.116666666666667,115.0,5
12919,2026-08-29,BAQ,BINA,55,119.0,117.0,2.0,61,59,0.23504273504273504,179,113.3,127.07515657620041,18.55,104.0,5
12919,2026-08-29,BINA,LAR,61,112.0,119.0,-7.0,68,44,0.2606837606837607,173,102.3,127.07515657620041,19.583333333333332,127.0,5
12919,2026-08-29,LAR,BAB,68,131.0,112.0,19.0,77,40,0.2905982905982906,166,124.88888888888889,127.07515657620041,20.266666666666666,127.0,5
12919,2026-08-29,BAB,VGLJ,77,131.0,131.0,0.0,80,36,0.32905982905982906,157,123.2,127.07515657620041,20.933333333333334,114.0,5
12919,2026-08-29,VGLJ,DAA,80,121.0,131.0,-10.0,82,29,0.3418803418803419,154,120.4,127.07515657620041,21.633333333333333,121.0,5
12919,2026-08-29,DAA,DBA,82,133.0,121.0,12.0,85,23,0.3504273504273504,152,124.1,127.07515657620041,22.016666666666666,129.0,5
12919,2026-08-29,DBA,GWL,85,133.0,133.0,0.0,91,32,0.36324786324786323,149,129.0,127.07515657620041,22.4,130.0,5
12919,2026-08-29,GWL,MRA,91,134.0,133.0,1.0,97,31,0.3888888888888889,143,145.7,127.07515657620041,22.933333333333334,128.0,5
12919,2026-08-29,MRA,DHO,97,131.0,134.0,-3.0,101,43,0.41452991452991456,137,146.8,127.07515657620041,23.45,109.0,5
12919,2026-08-29,DHO,AGC,101,113.0,131.0,-18.0,105,32,0.43162393162393164,133,131.4,127.07515657620041,0.16666666666666666,119.0,5
12919,2026-08-29,AGC,MTJ,105,127.0,113.0,14.0,113,43,0.44871794871794873,129,142.8,127.07515657620041,0.75,122.0,5
12919,2026-08-29,MTJ,KSV,113,126.0,127.0,-1.0,118,29,0.4829059829059829,121,145.9,127.07515657620041,1.4166666666666667,122.0,5
12919,2026-08-29,KSV,PWL,118,129.0,126.0,3.0,123,66,0.5042735042735043,116,155.0,127.07515657620041,1.9,88.0,5
12919,2026-08-29,PWL,BVH,123,92.0,129.0,-37.0,125,18,0.5256410256410257,111,119.9,127.07515657620041,3.0,89.0,5
12919,2026-08-29,BVH,FDB,125,96.0,92.0,4.0,127,11,0.5341880341880342,109,123.4,127.07515657620041,3.3,99.0,5
12919,2026-08-29,FDB,NZM,127,103.0,96.0,7.0,131,21,0.5427350427350427,107,134.8,127.07515657620041,3.4833333333333334,111.0,5
12919,2026-08-29,NZM,NDLS,131,117.0,103.0,14.0,135,27,0.5598290598290598,103,151.0,127.07515657620041,3.8333333333333335,113.0,5
12919,2026-08-29,NDLS,SNP,135,123.0,117.0,6.0,146,55,0.5769230769230769,99,149.5,127.07515657620041,4.5,126.0,5
12919,2026-08-29,SNP,PNP,146,144.0,123.0,21.0,152,30,0.6239316239316239,88,173.0,127.07515657620041,5.2,232.0,5
12919,2026-08-29,PNP,KUN,152,236.0,144.0,92.0,157,24,0.6495726495726496,82,203.8,127.07515657620041,5.7,232.0,5
12919,2026-08-29,KUN,KKDE,157,235.0,236.0,-1.0,162,26,0.6709401709401709,77,207.6,127.07515657620041,6.1,229.0,5
12919,2026-08-29,KKDE,UMB,162,234.0,235.0,-1.0,168,60,0.6923076923076923,72,209.8,127.07515657620041,6.533333333333333,209.0,5
12919,2026-08-29,UMB,SIR,168,218.0,234.0,-16.0,174,38,0.717948717948718,66,205.3,127.07515657620041,7.583333333333333,226.0,5
12919,2026-08-29,SIR,KNN,174,230.0,218.0,12.0,176,17,0.7435897435897436,60,222.5,127.07515657620041,8.166666666666666,225.0,5
12919,2026-08-29,KNN,LDH,176,227.0,230.0,-3.0,183,75,0.7521367521367521,58,222.8,127.07515657620041,8.45,185.0,5
12919,2026-08-29,LDH,JRC,183,192.0,227.0,-35.0,190,53,0.782051282051282,51,184.3,127.07515657620041,9.833333333333334,191.0,5
12919,2026-08-29,JRC,DZA,190,198.0,192.0,6.0,203,68,0.811965811965812,44,193.6,127.07515657620041,10.6,171.0,5
12919,2026-08-29,DZA,MEX,203,176.0,198.0,-22.0,206,17,0.8675213675213675,31,178.2,127.07515657620041,11.716666666666667,174.0,5
12919,2026-08-29,MEX,PTKC,206,178.0,176.0,2.0,213,29,0.8803418803418803,28,179.2,127.07515657620041,12.0,180.0,5
12919,2026-08-29,PTKC,MSKT,213,184.0,178.0,6.0,217,41,0.9102564102564102,21,187.0,127.07515657620041,12.5,174.0,5
12919,2026-08-29,MSKT,JAT,217,179.0,184.0,-5.0,227,82,0.9273504273504274,17,181.3,127.07515657620041,13.166666666666666,216.0,5
12919,2026-08-29,JAT,RMJK,227,221.0,179.0,42.0,231,49,0.9700854700854701,7,207.5,127.07515657620041,14.583333333333334,242.0,5
12919,2026-08-29,CRWL,SVDK,233,284.0,284.0,0.0,234,32,0.9957264957264957,1,237.8,127.07515657620041,16.0,299.0,5
12920,2026-08-29,CRWL,MCTM,2,13.0,4.0,9.0,3,19,0.00851063829787234,233,9.105263157894736,24.317477876106196,8.85,2.0,5
12920,2026-08-29,MCTM,RMJK,3,11.0,13.0,-2.0,4,16,0.01276595744680851,232,2.8947368421052633,24.317477876106196,9.166666666666666,21.0,5
12920,2026-08-29,RMJK,JAT,4,29.0,11.0,18.0,8,56,0.01702127659574468,231,8.842105263157896,24.317477876106196,9.433333333333334,19.0,5
12920,2026-08-29,JAT,MSKT,8,25.0,29.0,-4.0,18,75,0.03404255319148936,227,10.947368421052632,24.317477876106196,10.5,11.0,5
12920,2026-08-29,MSKT,PTKC,18,17.0,25.0,-8.0,22,40,0.07659574468085106,217,6.7894736842105265,24.317477876106196,11.616666666666667,15.0,5
12920,2026-08-29,PTKC,MEX,22,15.0,17.0,-2.0,29,36,0.09361702127659574,213,5.315789473684211,24.317477876106196,12.3,18.0,5
12920,2026-08-29,MEX,DZA,29,23.0,15.0,8.0,32,17,0.12340425531914893,206,8.947368421052632,24.317477876106196,12.883333333333333,20.0,5
12920,2026-08-29,DZA,JRC,32,24.0,23.0,1.0,45,67,0.13617021276595745,203,10.736842105263158,24.317477876106196,13.166666666666666,4.0,5
12920,2026-08-29,JRC,LDH,45,8.0,24.0,-16.0,52,50,0.19148936170212766,190,2.8421052631578947,24.317477876106196,14.3,-6.0,5
12920,2026-08-29,LDH,KNN,52,4.0,8.0,-4.0,59,53,0.22127659574468084,183,0.0,24.317477876106196,15.25,3.0,5
12920,2026-08-29,KNN,SIR,59,7.0,4.0,3.0,61,16,0.251063829787234,176,-5.052631578947368,24.317477876106196,16.0,2.0,5
12920,2026-08-29,SIR,UMB,61,7.0,7.0,0.0,67,46,0.25957446808510637,174,0.0,24.317477876106196,16.266666666666666,3.0,5
12920,2026-08-29,UMB,KKDE,67,12.0,7.0,5.0,73,35,0.2851063829787234,168,0.47368421052631576,24.317477876106196,17.083333333333332,8.0,5
12920,2026-08-29,KKDE,KUN,73,12.0,12.0,0.0,78,25,0.31063829787234043,162,8.666666666666666,24.317477876106196,17.616666666666667,8.0,5
12920,2026-08-29,KUN,PNP,78,12.0,12.0,0.0,83,24,0.33191489361702126,157,10.210526315789474,24.317477876106196,18.033333333333335,15.0,5
12920,2026-08-29,PNP,SNP,83,19.0,12.0,7.0,90,30,0.35319148936170214,152,18.63157894736842,24.317477876106196,18.433333333333334,17.0,5
12920,2026-08-29,SNP,SZM,90,20.0,19.0,1.0,99,42,0.3829787234042553,145,22.473684210526315,24.317477876106196,18.933333333333334,15.0,5
12920,2026-08-29,FDB,BVH,109,19.0,19.0,0.0,111,11,0.46382978723404256,126,12.578947368421053,24.317477876106196,21.05,15.0,5
12920,2026-08-29,BVH,PWL,111,19.0,19.0,0.0,113,28,0.4723404255319149,124,12.631578947368421,24.317477876106196,21.233333333333334,4.0,5
12920,2026-08-29,PWL,KSV,113,8.0,19.0,-11.0,118,28,0.4808510638297872,122,4.421052631578948,24.317477876106196,21.7,4.0,5
12920,2026-08-29,KSV,MTJ,118,8.0,8.0,0.0,123,30,0.502127659574468,117,7.578947368421052,24.317477876106196,22.166666666666668,60.0,5
12920,2026-08-29,MTJ,AGC,123,68.0,8.0,60.0,131,37,0.5234042553191489,112,13.052631578947368,24.317477876106196,22.666666666666668,72.0,5
12920,2026-08-29,AGC,DHO,131,81.0,68.0,13.0,135,58,0.5574468085106383,104,24.210526315789473,24.317477876106196,23.333333333333332,67.0,5
12920,2026-08-29,DHO,MRA,135,70.0,81.0,-11.0,139,37,0.574468085106383,100,13.736842105263158,24.317477876106196,0.25,56.0,5
12920,2026-08-29,MRA,GWL,139,62.0,70.0,-8.0,145,30,0.5914893617021276,96,5.0,24.317477876106196,0.8666666666666667,57.0,5
12920,2026-08-29,GWL,DBA,145,64.0,62.0,2.0,151,42,0.6170212765957447,90,16.105263157894736,24.317477876106196,1.3666666666666667,58.0,5
12920,2026-08-29,DBA,DAA,151,62.0,64.0,-2.0,154,26,0.6425531914893617,84,14.157894736842104,24.317477876106196,2.066666666666667,59.0,5
12920,2026-08-29,DAA,VGLJ,154,63.0,62.0,1.0,156,37,0.6553191489361702,81,18.842105263157894,24.317477876106196,2.5,45.0,5
12920,2026-08-29,VGLJ,BAB,156,51.0,63.0,-12.0,159,32,0.6638297872340425,79,14.736842105263158,24.317477876106196,3.216666666666667,47.0,5
12920,2026-08-29,BAB,LAR,159,52.0,51.0,1.0,168,44,0.676595744680851,76,20.31578947368421,24.317477876106196,3.65,60.0,5
12920,2026-08-29,LAR,BINA,168,77.0,52.0,25.0,175,69,0.7148936170212766,67,36.63157894736842,24.317477876106196,4.383333333333334,57.0,5
12920,2026-08-29,BINA,BAQ,175,69.0,77.0,-8.0,181,36,0.7446808510638298,60,21.842105263157894,24.317477876106196,5.583333333333333,78.0,5
